	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
UPP1	520.692579637628	3.19018122009154	0.149902927453102	21.281647225266	1.67937663374472e-100	2.79063244041531e-98
PRDM1	1843.58290046961	1.80733994694664	0.0849321800340116	21.2798016749703	1.74679672140998e-100	2.87925630555634e-98
INA	134.264203408281	3.11341973714633	0.146347627316579	21.2741388038454	1.97099283575664e-100	3.22280980560239e-98
HYAL4	105.816911640099	3.24519681590849	0.152654749273578	21.2584071661776	2.75612912562693e-100	4.47083517449912e-98
APOL1	1628.69796831575	2.74603694662943	0.129818660736819	21.1528676312296	2.59667114022544e-99	4.1790048374069e-97
GALNT6	983.468470125239	2.15143688377418	0.102491806563115	20.9913060947883	7.87518678752345e-98	1.25750736523587e-95
FUT3	248.05302478673	2.77827067440893	0.132955156521026	20.8962987755165	5.78612140486329e-97	9.16763840263572e-95
LRRC55	117.08537382024	3.61743308632238	0.173332244595275	20.8699373551007	1.00465315115208e-96	1.57954659664595e-94
KRT3	284.31862041481	4.17643985178788	0.2002983551745	20.851094099846	1.4897697448989e-96	2.32438197068616e-94
IL34	830.020622878733	-2.74342456105318	0.131606362476954	-20.8456833652977	1.66809960707232e-96	2.58290059613267e-94
EPSTI1	296.933291987983	2.71291355410647	0.130325981144532	20.8163677747252	3.07639890756801e-96	4.72770806554756e-94
TRIM10	45.9942422283557	3.96706456930437	0.190776814937488	20.7942698414598	4.87720129917581e-96	7.43918786222794e-94
CCRN4L	224.592868309852	1.78387199990543	0.0859800636372111	20.7475073225393	1.29114130598017e-95	1.95478793725398e-93
GLTP	16298.9442792685	1.46372845699587	0.0710245198582254	20.6087765171474	2.28945731671747e-94	3.44075133061679e-92
IL19	105.944311909919	8.39088141058752	0.407480343998987	20.5921132986193	3.22970122813922e-94	4.81838418992245e-92
KIAA1467	394.058538811568	-1.67686269165712	0.0814942803795517	-20.5764463941187	4.46218760325756e-94	6.60888785673778e-92
MX1	3810.08869944782	3.23409162128017	0.157186566718189	20.5748601092509	4.61058488672959e-94	6.77954996401915e-92
C17orf96	242.747811918974	2.35595405839413	0.11529854720472	20.4335103564746	8.42238010479738e-93	1.22960733544253e-90
CASP4	1533.28527093335	1.1605867624712	0.0568118577359025	20.428600801374	9.31325836066437e-93	1.35002615342992e-90
KCNJ15	266.794265522035	2.41155880562902	0.118054870912117	20.4274401132016	9.5372589860594e-93	1.37276081983146e-90
GDPD3	659.977396881668	2.33693471323933	0.114472052457003	20.4148930946888	1.23300871107517e-92	1.76234021298360e-90
TGM1	6750.71670297442	2.7044045080181	0.132548175790514	20.4031816499103	1.56681941882777e-92	2.22390431259866e-90
UGT3A2	134.446649654764	-4.21044633866389	0.206742994888279	-20.3656058138229	3.37651107535558e-92	4.75948343925466e-90
RGS1	103.441989065801	3.46603208966286	0.170375564869294	20.3434811342921	5.3029458232183e-92	7.42376093703828e-90
CCL20	64.1840893604088	4.73390204555942	0.233510123825809	20.2727914661668	2.23606356533228e-91	3.10904103481813e-89
SPRR1B	18907.5477685332	3.53214922500581	0.174278909881893	20.2672212455283	2.50402358033108e-91	3.45809040259371e-89
PHF17	819.681239988028	-1.12203610824469	0.0556837384764807	-20.150157639265	2.68258415196166e-90	3.67982130751305e-88
TRIM14	1264.42021224796	1.46281004316322	0.0727467481195379	20.1082533718142	6.24856471058932e-90	8.514294274649e-88
LOC439949	42.5343532739978	2.90447065094495	0.144500071243282	20.1001330030831	7.35961184258955e-90	9.96179512918462e-88
DEPDC1B	100.833331911465	2.25842226938322	0.112817665840843	20.0183389059767	3.81220135512476e-89	5.12615680903915e-87
CHAD	109.893841386386	-2.65196906161801	0.13248696199151	-20.0168304998038	3.92935950459971e-89	5.24916202055644e-87
INPP5A	861.462645101844	-0.952844811020452	0.0476986027181568	-19.9763673718213	8.8429000527977e-89	1.17363658557878e-86
EPHB2	471.354300988961	2.39314927677714	0.119970768242663	19.9477698762131	1.56724680150319e-88	2.06664241134992e-86
TAP2	2452.51408488026	1.39471745241184	0.0700340256349971	19.9148548118713	3.02528134076406e-88	3.96370034127414e-86
DCUN1D3	461.656481610856	1.55317460684874	0.0780477146753502	19.9003214035077	4.04327741731977e-88	5.26372911672604e-86
CACNA2D2	156.047824356165	-1.90283903191173	0.0957637395409253	-19.8701412563211	7.37949308954622e-88	9.54616830741996e-86
MXD1	1344.83567766335	2.07927452512119	0.104699503292504	19.8594497560531	9.13054088314752e-88	1.17370518937517e-85
DTX3L	1265.89593266937	1.58330042624069	0.0797587905469401	19.8511087666114	1.07796014607536e-87	1.37702671410214e-85
DLGAP5	194.731361313602	2.2602472141671	0.11396665258505	19.832531384392	1.55988352370704e-87	1.98027697770486e-85
SOD2	5203.2293298687	1.71212403369444	0.0864210740837171	19.8114181274336	2.37305318702392e-87	2.99400210429517e-85
TGM3	9573.73201582205	2.50383801051555	0.12661377880075	19.7753991250495	4.84974825605086e-87	6.08122727640636e-85
IL4R	1999.23430605864	1.59018382713966	0.080433344005546	19.7702065828571	5.37554086234222e-87	6.69943168813492e-85
CDH26	69.4963390502148	2.97538858592909	0.150645677279087	19.7509058319468	7.8791856852308e-87	9.76016219517772e-85
HSD11B1	407.570976209775	-3.32615917265177	0.16847681500801	-19.7425335497566	9.29960108211381e-87	1.14502738865858e-84
RORC	448.05018388383	-2.60873400940317	0.132514223736814	-19.6864452421679	2.81783633474882e-86	3.44872795484617e-84
TMC5	452.374632447405	2.8648991664677	0.145539102354046	19.6847384663567	2.91437236738374e-86	3.54564623910454e-84
UBE2L6	1845.51523856003	1.53949602455077	0.0782239563820861	19.6806208194211	3.16106484148469e-86	3.82301800562755e-84
GZMB	103.139282549586	3.69783480797477	0.187954808280232	19.6740633656016	3.59762446742816e-86	4.32540273469201e-84
TRIM22	1604.03072085632	2.03978854539983	0.103804696239052	19.6502530165148	5.75253942284693e-86	6.87579843646599e-84
ABCA12	5337.50028194022	1.64526530771614	0.0841869415877483	19.5429989103628	4.73186713897849e-85	5.62294374730124e-83
ANKRD33B	989.523052716359	-2.7317724143373	0.13986894569243	-19.5309430611168	5.99225937666334e-85	7.07952539882209e-83
KIF20A	283.937682807799	2.05490651039576	0.105247587089353	19.5244999645569	6.79791376376256e-85	7.9852045642266e-83
CTSC	3573.30643890995	1.28674744546432	0.0662442683543743	19.4242834501674	4.81052208550409e-84	5.61841490889246e-82
MELK	188.18145620875	1.97435875805113	0.101937568900309	19.3683131680526	1.42861764320595e-83	1.65906340962991e-81
NOS2	333.463818621281	5.17569543274251	0.267853355284898	19.3228695128253	3.44932421953977e-83	3.98309252673296e-81
CRABP2	9500.07181962293	2.0724218521672	0.107386760562909	19.2986718409589	5.51074851098921e-83	6.3277634166353e-81
AMMECR1	983.027412578356	1.68761421972246	0.0875268772262859	19.281097112141	7.74169922233876e-83	8.83980951985374e-81
NCAPH	179.517904876761	1.69121810156872	0.0880556576346458	19.2062400872162	3.28192164600768e-82	3.72662202904172e-80
ATP10B	1051.12084004821	1.86933245820313	0.0973328478873781	19.2055662479546	3.32478731763421e-82	3.75443801022793e-80
PTTG1	385.828324398614	1.66948792107432	0.0869766757191781	19.1946623306758	4.1013944854736e-82	4.60595614772499e-80
SNTB1	515.277753049375	-1.93492825391189	0.100837197186414	-19.1886358199232	4.60571557591874e-82	5.14405577356302e-80
MYD88	1777.44665380259	1.15772194280775	0.0604088382082772	19.164777491932	7.28676479353276e-82	8.0942492182074e-80
FCHSD1	2217.4345593924	2.41411554683071	0.126228666732949	19.1249389644433	1.56556569611829e-81	1.72965390610604e-79
SDR9C7	1613.90563086224	1.6302567323521	0.0852544557282555	19.1222466723436	1.64851279963646e-81	1.81150285547149e-79
AASS	749.824019410307	2.02581665355531	0.106061366405199	19.100420089025	2.50463887862515e-81	2.73755690054649e-79
ADAMDEC1	231.910775746272	4.23382893917935	0.221925219209612	19.0777278682348	3.86708256291915e-81	4.20421811188853e-79
CXCR6	78.1235779229342	2.9456132003152	0.154545853312366	19.0598009405116	5.44816984035817e-81	5.89180652735877e-79
RGMB	1089.04113605268	-1.17904280101182	0.0621221204626803	-18.9794358632708	2.52290266956456e-80	2.71397935069631e-78
MKI67	1444.28382924295	1.89671383832539	0.100181306785114	18.932811910647	6.12063337622016e-80	6.54971861657402e-78
MPHOSPH6	665.26953754291	2.09595894917403	0.110861124029973	18.906167220597	1.01469186504694e-79	1.08017119946326e-77
RTP4	80.9958644167407	2.45409716177316	0.12985849190384	18.8982416613186	1.17917200907005e-79	1.24876148670377e-77
A2ML1	9247.93403454891	2.43270083755626	0.128751837311751	18.8944941551853	1.26595146142589e-79	1.33375164536514e-77
IFI44	856.5557145971	3.3748262758231	0.178935265143449	18.8605989608452	2.40480226950655e-79	2.52060274802278e-77
HS3ST6	428.915480781524	-3.19610994494581	0.16972137100694	-18.8315114707336	4.16696095968825e-79	4.34533240076878e-77
GINS3	283.786692548044	1.42482867465402	0.076009771406888	18.7453356099016	2.11334392472085e-78	2.19262114098322e-76
UGCG	957.821260997779	1.54281204228668	0.0824644591688628	18.7088117455237	4.19626963460269e-78	4.33169470008305e-76
RNF222	313.116471680425	1.97009740892816	0.105311464985982	18.7073402614843	4.31372929422669e-78	4.43056849470851e-76
C7orf41	1542.52902446602	-1.20346618914171	0.0644813951384784	-18.6637740476486	9.75890451396421e-78	9.97311246804572e-76
ADAMTSL3	146.376117412369	-2.00946383883424	0.10785054512466	-18.6319302930883	1.77023205108482e-77	1.80008820358819e-75
KLHDC7B	119.651710910952	3.79242005829108	0.203919332385577	18.597648461894	3.35714487563325e-77	3.39686555015188e-75
SLC39A6	4437.43838700059	1.2668493885638	0.0681368321599642	18.5927250857455	3.67997231413588e-77	3.70517015411938e-75
CCNB2	297.688824504178	1.68817558884902	0.0908378526789848	18.5844946689232	4.29021769523407e-77	4.29841958200437e-75
GCH1	387.315668009438	1.30905317560866	0.0704724262715858	18.5753952980679	5.08294201519729e-77	5.06781716334719e-75
BUB1	205.504118197308	1.82499639868058	0.0984186037447843	18.5432055448897	9.2537977088807e-77	9.1814743384375e-75
CCNA2	341.731898603315	1.93797764328915	0.10517280089343	18.4266048524549	8.03713918972095e-76	7.92947483205297e-74
IGFL2	336.09357183804	-2.54063453405345	0.137880231339297	-18.4263872302436	8.06952769248504e-76	7.92947483205297e-74
C5orf46	676.687196478204	-3.27377947740048	0.178025316636146	-18.3894040424124	1.59726043007985e-75	1.56202899188527e-73
RAB3B	337.071343073469	-2.03196031947018	0.110532586697341	-18.383359877699	1.78558673696925e-75	1.73788606271022e-73
CTPS	665.13168676567	1.27260248701909	0.0692519125689311	18.3764236944703	2.02913286078774e-75	1.96556618680761e-73
ERCC6L	64.497140083383	2.14004059584904	0.11648955423894	18.3710943855055	2.23852313787331e-75	2.15816860448078e-73
GBP5	248.907043580257	2.53823607543251	0.138594040884942	18.3141790168288	6.37815576950189e-75	6.12033454332625e-73
MATN2	2262.67015746697	-1.16467208365902	0.0636321434580634	-18.303203701233	7.8023002333955e-75	7.4519259098304e-73
PHYHD1	351.976204426078	-1.66098239644494	0.0907544529780539	-18.3019382734486	7.98566377837744e-75	7.59158055657007e-73
SERPINB1	1710.85087401032	1.86330528229284	0.101822628727368	18.2995205052294	8.34803485192315e-75	7.89932797863228e-73
CLDN1	7981.32330251917	-1.62285362001998	0.08896360600488	-18.2417697853992	2.40542395760255e-74	2.26564333038887e-72
SP110	460.402721436462	1.16616523471552	0.0639550376452454	18.2341419480381	2.76560133632979e-74	2.59294154647911e-72
SOX7	1229.53297483866	1.48548795702979	0.0814893540071097	18.2292273037308	3.02565714497228e-74	2.8238085107803e-72
KIF2C	263.800294493232	1.65138326805322	0.0906405328260766	18.2190375162725	3.64510131733684e-74	3.38646481022944e-72
CNFN	9403.0925593563	2.84121752528724	0.156095878926569	18.20174590659	4.9988858172105e-74	4.62317770217038e-72
LMNB1	806.588240841721	1.41317466593781	0.0777133615056005	18.1844490903403	6.85407105767997e-74	6.3103765021586e-72
PLA2G3	753.29722691929	2.17618242930781	0.119921252855122	18.14676195834	1.36196638430116e-73	1.24830631967405e-71
BATF2	70.1566289444996	3.04251587350147	0.167720095900658	18.1404372395755	1.52810620925638e-73	1.39432869691925e-71
ATP6V1B2	3730.26283544009	0.830808291350336	0.0458785859496529	18.1088469523029	2.71373072993661e-73	2.46515299507442e-71
CTLA4	50.0569792382994	3.3291794224933	0.183845233615723	18.1085979604564	2.72603162035257e-73	2.46536992426488e-71
PDZK1IP1	3135.50139290349	2.1721433146673	0.120136086575197	18.0806897959647	4.52387213509323e-73	4.07327852727624e-71
NCAPG	175.893917189585	1.93960719307255	0.10736716849429	18.0651797031949	5.99265292937054e-73	5.37209794839493e-71
TMEM165	1370.1550261017	1.64481697355266	0.0910800132806432	18.0590330886813	6.69856458173028e-73	5.97868827449717e-71
GATA3	3616.38880203237	-1.71559189010318	0.0950714813679587	-18.0452840895921	8.59215344043377e-73	7.6354358334359e-71
CMPK2	294.806119298039	2.81621167271872	0.156191836616996	18.0304664681321	1.1233993359486e-72	9.93989568288027e-71
RDH16	163.940052548382	2.22874475675134	0.12363775550678	18.0264090658708	1.20892498894898e-72	1.0650524934969e-70
POLR3G	201.37792584075	2.6340794185553	0.146270847222302	18.0082324576409	1.67904977909021e-72	1.47287976115127e-70
FBXO45	1972.61278940861	1.75844532257392	0.0977269139343336	17.9934600590732	2.19231784889089e-72	1.91490532108893e-70
MYEOV	112.008947742694	-2.59416551587937	0.144419550643223	-17.9627031404359	3.81755486826601e-72	3.32029804053145e-70
STX6	1609.78820877631	0.664485080654883	0.037047889316837	17.9358417688021	6.19188507504239e-72	5.36253979020303e-70
